study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.07212242391041143,0.08583025920451687,0.07114564773891541,-0.06825066287565378,1.3858363981198196,0.03836708772676801
PAIRED_CRCNS_HC1,0.19256103656636217,0.2514582320056534,0.32120786033263915,-0.14939508753457076,1.1861555729235393,0.11276870431316126
PAIRED_ENGLISH,0.19940586900265936,0.24541040366393144,0.11681722693524699,-0.08332857144262011,0.7943818606787686,0.1456429821593522
PAIRED_MEA64C_YGER,0.07193974556560659,0.14110845004252734,0.1444121573390772,-0.001548364985536687,0.609515612319387,0.05182834421693716
