study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.04126168033617287,0.0541588428609841,0.343019549608226,-0.03961457731904208,1.0825640399655865,0.034901978805203585
PAIRED_CRCNS_HC1,0.17188787241035547,0.2455812520976841,0.040952672113724886,-0.16588632025961475,0.6426288081733507,0.3115387676714542
PAIRED_ENGLISH,0.14728650700553303,0.19305891416898302,0.3949861596783233,0.05222338055802268,0.7932868359101047,0.01607391424483076
PAIRED_KAMPFF,0.050036977064446306,0.07844267600983412,0.8378748463321138,-0.013974021296079957,1.4337764500682624,-0.034586640260844737
PAIRED_MEA64C_YGER,0.06395340571227245,0.11124537544486059,0.31561960441023984,-0.04106263309421533,0.9023854486972519,0.048766968141270746
