study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.053126788104286865,0.08333995748617783,0.1131681152904438,0.037285121883789345,0.6132502144753645,0.05462640803606313
PAIRED_CRCNS_HC1,0.16977043922860133,0.23632450889737078,0.366399056636461,-0.1425897426347611,1.7644257091731963,0.024270493747550758
PAIRED_ENGLISH,0.2333788680358808,0.2660039166132397,0.04086021026669928,-0.14359344289540957,1.470421367800115,0.021789540196028623
PAIRED_KAMPFF,0.08374073110643301,0.14646793872357008,0.584596779548104,-0.07911823501727232,1.7011225370250171,0.010747175496314253
PAIRED_MEA64C_YGER,0.050008316764823355,0.05436945629976566,0.7531812288797227,0.011085838437297822,1.5366835845806353,-0.06627447916410789
