study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.10856402748753577,0.13174228804186822,0.2852266444552223,-0.012264465612745542,0.9103255858126365,0.024953440762743244
PAIRED_ENGLISH,0.15783480202142022,0.18871147028588542,0.5355663055203235,0.02962613064298195,1.2775505777290936,-0.11451084698265476
PAIRED_KAMPFF,0.0664483121946577,0.11482180827853075,0.6671300042676502,-0.01664012213783146,1.6294865378303565,-0.05415147455990756
PAIRED_MEA64C_YGER,0.12704129559610028,0.1799577010419576,0.1921762711201933,-0.02102285418514342,1.0334798298744214,0.01676741453496349
