study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.04817665521952437,0.06485536887074486,0.5281970835838685,-0.04601256248545839,0.968103117455488,0.048677516364564404
PAIRED_CRCNS_HC1,0.08475698810376488,0.10028283113058573,0.7115830556508077,0.029719304043718475,1.6785075486859171,-0.14979687460009705
PAIRED_ENGLISH,0.19581522162443096,0.24075798234151435,0.19128067383627945,-0.08001999712973605,0.7654621516688964,0.15238596900548615
PAIRED_KAMPFF,0.032172457891867685,0.046919250138934956,0.9526709512763626,-0.010329333573077316,1.0399900092682348,0.005678051109452012
PAIRED_MEA64C_YGER,0.06664400126902098,0.08840382664427934,0.6392558070085999,0.02696490601243204,0.9137217531304936,-0.015166047406246297
