study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.08824926116193366,0.11446708555969609,0.3959821655136603,-0.001631176448593951,1.050451738652879,-0.006595862077959079
PAIRED_CRCNS_HC1,0.21495362668966864,0.27722186767306234,0.26285037504014286,-0.19275540416170125,1.5826009289147311,0.08381959634572377
PAIRED_ENGLISH,0.14249369818579014,0.18681300672070053,-0.30744136942604516,0.09465372396736765,0.5184107246756677,0.030714515917167083
PAIRED_KAMPFF,0.13206924861487762,0.15203919475082497,0.5677552889734001,0.07190272968640397,1.1121514143134297,-0.10146346181030776
PAIRED_MEA64C_YGER,0.09093139192683902,0.12339828840551893,0.2971292151630357,0.0349507765525741,0.8877146355265818,-0.018698655283896505
