protocol_mode,candidate_id,model_family,model_name,feature_view,target,is_ceiling_model,mae,rmse,r2,bias,calibration_slope,calibration_intercept,primary_avg_mae,advances,advances_target,advances_all_primary_targets,beats_dummy_all_primary_targets,beats_hybrid_only_all_primary_targets,best_paired_only_primary_avg_mae,beats_best_paired_only,best_paired_only_target_mae,beats_best_paired_only_target,eligible_target_default
inductive,inductive|paired_only|xgboost|unit_raw,paired_only,xgboost,unit_raw,fpos,False,0.13137044342639714,0.17172786968917908,0.5379483899826532,0.03773401916623019,1.0324144774988773,-0.04619713951704426,0.13137044342639714,False,False,False,False,False,0.13137044342639714,False,0.13137044342639714,False,True
