study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.10085268868964146,0.1369203497338451,-1.0759362371333587,0.08703233756950714,0.451499306645188,0.046547635159518375
PAIRED_ENGLISH,0.1614155100757175,0.20734743610911494,0.32846395375202275,0.1050656782160266,1.0003167889487015,-0.1051785894032907
PAIRED_KAMPFF,0.041840249055536335,0.06876386428428512,0.8978561795998496,-0.040978386962123435,1.330131983019302,0.011656032600731584
PAIRED_MEA64C_YGER,0.10123168745724904,0.11289915618773301,-0.06426455323315117,0.08841330528105713,0.8587195775426746,-0.0629601958822728
