phase,split_id,protocol_mode,candidate_id,target,source_target,feature_view,model_family,model_name,is_ceiling_model,source_label_rows,target_label_rows,target_eval_rows,target_unlabeled_rows,used_unlabeled_paired,mae,rmse,r2,bias,calibration_slope,calibration_intercept
final_holdout,final_holdout,inductive,inductive|paired_only|lightgbm|unit_raw,fpos,fpos,unit_raw,paired_only,lightgbm,False,0,107,100,0,False,0.12363998358557182,0.17431941728837808,0.49960465750523986,-0.03565937094705912,0.9637945692917447,0.04236644851470726
final_holdout,final_holdout,inductive,inductive|hybrid_plus_paired|lightgbm_w25|unit_raw,fpos,fpos,unit_raw,hybrid_plus_paired,lightgbm_w25,False,24211,107,100,0,False,0.13786053845107768,0.2039106392267693,0.3152981520780893,0.055148416141048845,0.6804558296615119,0.03306443041100769
