study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.08257760678354246,0.10096186360623201,-0.3015158662597135,-0.06464908261513745,0.7216703310385398,0.10242313414129557
PAIRED_CRCNS_HC1,0.1420067869001404,0.18215330276575767,0.6235802625539066,-0.0687461016942311,1.2027974441784157,0.022381430240607302
PAIRED_ENGLISH,0.23765872412796973,0.29544472249067866,-0.18320043006842246,-0.20036468343119446,1.2374906482264194,0.15235503079122772
PAIRED_KAMPFF,0.07151810846306167,0.09932945163225808,0.8089527478795495,-0.06934848477871174,1.2521024983201965,0.04230133736684093
PAIRED_MEA64C_YGER,0.06072567660667406,0.06590619020158275,0.6373224941837519,0.030968023274092173,1.1613761086800785,-0.05077127948270293
