study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.0439751112149464,0.06543728921280664,0.30887610977122815,0.025980822502758842,0.7543683382298506,0.02943202042590597
PAIRED_CRCNS_HC1,0.345976435796169,0.3816977975535993,-1.2227767897605424,-0.345976435796169,1.5072678488472002,0.21091924962272612
PAIRED_ENGLISH,0.21382521375523977,0.284803062438854,-0.0019077227933295138,-0.12852587838568014,1.2374861807677593,0.07995728965614617
PAIRED_KAMPFF,0.08107991065976376,0.1220226549189191,0.6652359351932429,-0.04169337395741068,1.808949071141761,-0.05406510455686634
PAIRED_MEA64C_YGER,0.07081213791462536,0.08614817032680291,0.2690978094824431,-0.07081213791462536,1.3041038871359065,0.06042343325436094
