phase,split_id,protocol_mode,candidate_id,target,source_target,feature_view,model_family,model_name,is_ceiling_model,source_label_rows,target_label_rows,target_eval_rows,target_unlabeled_rows,used_unlabeled_paired,mae,rmse,r2,bias,calibration_slope,calibration_intercept
model_selection,1,contextual,contextual|dummy|paired_mean|none,fpos,fpos,none,dummy,paired_mean,False,0,77,30,0,False,0.20026080613177474,0.23720890843482345,-0.0010478433830187761,0.007674529600062178,0.0,0.21172577033814902
model_selection,1,contextual,contextual|ceiling|recording_oracle_mean|ceiling,fpos,fpos,ceiling,ceiling,recording_oracle_mean,True,0,0,30,0,False,0.1243922811801981,0.17331930396972864,0.4655750603520964,-3.7007434154171884e-18,1.0000000000000007,4.0539612963254127e-17
model_selection,1,contextual,contextual|context_transfer|single_target_coral_fpos|contextual_full,fpos,fpos,contextual_full,context_transfer,single_target_coral_fpos,False,24211,77,30,5070,True,0.41596201068557387,0.4802031915644013,-3.1024465236770435,0.41043707837286486,0.43014897627212395,-0.05589694210944183
model_selection,1,contextual,contextual|dummy|paired_mean|none,fmiss,fmiss_extended,none,dummy,paired_mean,False,0,77,30,0,False,0.2021862357066235,0.23926696861696656,-0.19195371980811426,0.09601770404268793,0.0,0.22497200013409696
model_selection,1,contextual,contextual|ceiling|recording_oracle_mean|ceiling,fmiss,fmiss_extended,ceiling,ceiling,recording_oracle_mean,True,0,0,30,0,False,0.10296330501838798,0.15281818386546114,0.5137675191576693,-1.7058114180438602e-18,1.0000000000000004,0.0
model_selection,1,contextual,contextual|context_transfer|single_target_coral_fmiss|contextual_full,fmiss,fmiss_extended,contextual_full,context_transfer,single_target_coral_fmiss,False,24211,77,30,5070,True,0.5059869354843036,0.5471689382029534,-5.233568972829292,0.5059869354843036,0.5544996272896504,-0.18034445723034553
model_selection,1,contextual,contextual|dummy|paired_mean|none,accuracy,accuracy,none,dummy,paired_mean,False,0,77,30,0,False,0.24606852135772003,0.2830203366612806,-0.10032352862835214,-0.08545920390941095,0.0,0.6549090436052852
model_selection,1,contextual,contextual|ceiling|recording_oracle_mean|ceiling,accuracy,accuracy,ceiling,ceiling,recording_oracle_mean,True,0,0,30,0,False,0.15951721396185256,0.20217202698534914,0.438529110984071,-1.8503717077085942e-18,1.0000000000000002,-4.0539612963254127e-17
model_selection,1,contextual,contextual|context_transfer|single_target_coral_accuracy|contextual_full,accuracy,accuracy,contextual_full,context_transfer,single_target_coral_accuracy,False,24211,77,30,5070,True,0.48370358022069665,0.5437443659537023,-3.0613896084898737,-0.48370358022069665,1.7348173059886236,0.3578988428458992
