label,recipe_id,mae,rmse,r2,bias,calibration_slope,notes,protocol,phase,split_id,protocol_mode,candidate_id,target,source_target,feature_view,model_family,model_name,is_ceiling_model,source_label_rows,target_label_rows,target_eval_rows,target_unlabeled_rows,used_unlabeled_paired,calibration_intercept,variant_id,family,backend
Paired-only raw,fpos_paired_raw,0.1236399835855718,0.174319417288378,0.4996046575052398,-0.0356593709470591,0.9637945692917448,Small paired baseline,recording_disjoint_main,final_holdout,final_holdout,inductive,inductive|paired_only|lightgbm|unit_raw,fpos,fpos,unit_raw,paired_only,lightgbm,False,0.0,107.0,100.0,0.0,False,0.0423664485147072,,,
Paired-only context,fpos_paired_context,0.1328424033146191,0.1798316872841105,0.4674576308734588,-0.0336653651522544,1.026477916837501,Context-only target baseline,recording_disjoint_main,,,,,fpos,fpos,,,,,,,,,,0.0287075181938559,contextual_paired_only_lightgbm,context_stack,lightgbm_default
Context-first source stack,fpos_context_stack,0.1189606640631401,0.1704594836088265,0.5215196966867025,-0.0374152963461426,1.211901378686587,Best pre-unlabeled context-first stack,recording_disjoint_main,,,,,fpos,fpos,,,,,,,,,,-0.0014674770461631,embed_nommd_fullctx_lightgbm,context_stack,lightgbm_default
