recipe_id,label,recording_key,row_count,mae,rmse,r2,bias,seed_count,row_count_std,mae_std,rmse_std,r2_std,bias_std
fpos_paired_context,Paired-only context,PAIRED_ENGLISH::paired_english::m57_191105_161455,6.0,0.2457044478414643,0.2813964625984073,-144.25451960510432,0.2455636931552031,11,0.0,0.0996997444781496,0.0917745664486441,90.41943139676418,0.0998457957031954
fpos_paired_context,Paired-only context,PAIRED_ENGLISH::paired_english::m57_191105_153915,5.0,0.272121085641781,0.2980076973113769,-0.5078614869200608,0.1711596575041862,10,0.0,0.0733208121540191,0.0712826840086144,0.6775487540442302,0.102861989040629
fpos_paired_context,Paired-only context,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,11.0,0.0446339473354542,0.0690791036857648,0.8816969591537764,-0.0318671040933527,9,0.0,0.011602680028072,0.0265441785826296,0.0881264910657692,0.0168022654612867
fpos_paired_context,Paired-only context,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,6.0,0.0779152771319798,0.1177317503769946,0.6616600186393484,-0.0072049717714967,8,0.0,0.0294561179194388,0.0446747450854986,0.1993325018480135,0.0225146043351421
fpos_context_stack,Context-first source stack,PAIRED_BOYDEN::paired_boyden32c::1103_1_1,10.0,0.0775550146760205,0.0936706119198449,-0.5559194529480724,-0.0236606609564583,10,0.0,0.0279076229013218,0.0294265589370375,1.0087890371671169,0.0598277920450289
fpos_context_stack,Context-first source stack,PAIRED_BOYDEN::paired_boyden32c::419_1_8,11.0,0.0539100889376807,0.0723659324154518,-0.2499934539004155,-0.0327874860134774,9,0.0,0.0138298873583321,0.0185456414016954,0.6248294850465508,0.0276472262667964
fpos_context_stack,Context-first source stack,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.001,1.0,0.4459861577645502,0.4459861577645502,,-0.4459861577645502,12,0.0,0.1115214205426333,0.1115214205426333,0.0,0.1115214205426333
fpos_context_stack,Context-first source stack,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.002,8.0,0.1317816185847978,0.1922794267641002,-0.0790321360210524,-0.0037023089122528,11,0.0,0.0308043588306257,0.0255495447497178,0.2906078297624828,0.0555535652950412
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m139_200114_191955,3.0,0.3236580075795368,0.3477398803120894,-7.083908339365295,-0.3148635229578211,12,0.0,0.1208303463150765,0.1150439200861904,4.87707056029015,0.1326249913141183
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m139_200114_222743,7.0,0.1130144005220179,0.1303065725718659,-0.9040694832275072,0.1017985324200995,13,0.0,0.0403125674876441,0.0380456629794398,1.1600664874853632,0.0425440170780667
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m14_190326_155432,3.0,0.1554283109133621,0.1899839539079109,-5.929918993843003,0.1531549360819947,14,0.0,0.0958226646860456,0.0919787539233278,6.773202933081923,0.0978130513699186
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,6.0,0.2409585381805308,0.2782438457147718,0.1278154528823565,-0.0430601307531436,10,0.0,0.0364575018825928,0.0417294357099987,0.2542325045628088,0.0666501588706098
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,6.0,0.1824009401161209,0.2223494001338194,0.4377428487804617,0.1026515600264925,10,0.0,0.0796944112783155,0.0720532013372189,0.3987472801668166,0.1124533986801545
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m26_190524_100859_cell1,3.0,0.1413561067439283,0.1641801970023233,-0.0738572158415634,-0.0892364235515785,12,0.0,0.0489342230945976,0.0599409091864664,0.7067429495717643,0.0936295965926848
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m57_191105_141906,6.0,0.1127270865292484,0.1301726224354648,-4.336525366260555,-0.0145215217048757,12,0.0,0.0279905027647412,0.0308577731773245,2.4269060929450044,0.0773357200939763
