feature,mean_abs_shap
wf_bin_15,0.0012488963288706
max_waveform_cosine,0.0012377905952735
isi_cv,0.0012230070063333
std_waveform_cosine,0.0011884497229675
matched_support_conf,0.0011841634083975
wf_bin_21,0.0011757603830346
max_waveform_cosine_recording_delta,0.0011646459927942
acg_06,0.0011591455480265
amp_skew_recording_mean,0.0011460411736334
amp_bin_spread_ratio_recording_pct,0.001120108598543
wf_bin_20,0.0011174300004495
acg_02,0.001093577033589
mean_waveform_cosine_top3,0.0010779550113875
amp_p50_recording_pct,0.0010429783703875
median_cosine_recording_pct,0.0010221874380204
n_confusable_recording_pct_recording_delta,0.001020655639877
wf_bin_14,0.0010164814627933
isi_skew,0.0009999963149675
amp_skew_recording_median,0.0009952461373177
amp_bin_cv_std_recording_delta,0.0009829823005929
burst_index,0.0009803571335214
n_waveform_confusable_recording_pct_recording_delta,0.0009732099313987
amp_first_half_slope_recording_pct,0.0009429674492821
min_neighbor_dist_um_recording_pct,0.0009357962879948
amp_iqr_recording_pct,0.000926348508874
acg_13,0.000919503239811
amp_mid_p50_recording_delta,0.0009031867882004
wf_bin_18,0.0008991903607784
amp_drift_r2,0.000871117056231
peak_to_trough_uv_recording_pct,0.0008547825214554
si_sd_ratio_recording_pct,0.0008508106663066
std_cosine_recording_delta,0.0008491517691481
cosine_gap_top2_recording_std,0.0008373237919295
acg_22,0.0008339605976652
std_cosine_recording_pct,0.0008143939017463
wf_bin_17,0.0008068053442821
max_cosine_recording_pct_recording_median,0.000805071973009
amp_std_recording_mean,0.0007822703279089
si_snr,0.0007635585741809
mean_neighbor_dist_um,0.0007556903116164
amp_std_recording_median,0.0007535339574678
firing_rate_hz_recording_iqr,0.000751358931011
si_amplitude_median_recording_delta,0.0007500701613025
si_drift_mad_recording_pct,0.0007438378997085
si_firing_range,0.0007398310058943
anchor_support_margin,0.0007392027672904
amp_skew_recording_pct,0.0007367861723105
wf_bin_19,0.0007352184110732
max_cosine_recording_delta,0.0007348847932553
acg_07,0.0007296325831703
median_cosine,0.0007286556563849
si_amplitude_median,0.0007181203883374
peak_to_trough_uv_recording_delta,0.0007164787725923
wf_post_peak_slope,0.0007016523306447
median_waveform_cosine_recording_delta,0.0006936319201486
snr_recording_pct,0.0006930787868805
acg_24,0.0006925899734324
amp_bimodality_recording_pct,0.0006868838780792
wf_embed_05,0.0006858052601
wf_bin_16,0.0006836515856502
acg_05,0.0006753215187927
amp_iqr_recording_pct_recording_delta,0.0006705318231252
acg_17,0.0006489376020363
acg_16,0.0006447503930394
amp_outlier_pct_recording_pct,0.0006411679730081
si_drift_std_recording_delta,0.0006380271178022
amp_iqr,0.0006317502658203
amp_first_half_slope,0.0006311816652305
amp_bin_cv_mean,0.0006220264226976
amp_bin_cv_std,0.0006132915819216
acg_26,0.0006038804567651
wf_embed_02,0.0005951194780936
amp_early_late_ratio_recording_pct,0.0005833435952263
peak_channel_depth_um,0.0005829866409476
si_drift_std_recording_mean,0.0005751775500539
amp_p95,0.0005726485783816
n_confusable,0.0005656781852303
acg_11,0.0005562492533499
median_waveform_cosine_recording_pct,0.0005525560495971
spread_weighted_um,0.0005474629875243
amp_iqr_recording_delta,0.0005453655744167
n_confusable_recording_pct,0.0005393855724832
n_waveform_confusable_recording_iqr,0.0005372236135008
amp_mean_recording_pct,0.0005290651705581
si_drift_std_recording_pct,0.0005180966505577
mean_cosine_top5,0.0005156588857062
std_waveform_cosine_recording_std,0.0005056066537872
isolation_score_recording_delta,0.0005046384347951
mean_cosine_top3,0.0005027412926938
mean_waveform_cosine_top3_recording_pct,0.0004780896625743
amp_skew_recording_pct_recording_delta,0.0004748313706659
acg_15,0.0004737807706624
isi_violation_rate_recording_mean,0.000471585059513
wf_embed_07,0.0004679795015545
amp_early_p50_recording_pct,0.000459598644652
n_waveform_confusable_recording_pct,0.0004580273495594
amp_bin_cv_std_recording_pct_recording_delta,0.0004546244338052
wf_energy,0.0004531900004985
acg_27,0.0004447942289698
amp_p5_recording_delta,0.0004443560403888
amp_second_half_slope,0.0004291413482042
amp_first_half_slope_recording_std,0.0004282002764375
n_confusable_recording_delta,0.0004257217621261
mean_neighbor_dist_um_recording_pct,0.0004253555027753
acg_12,0.000423343316761
isolation_score_recording_pct,0.0004184369080758
acg_37,0.000411662137867
wf_energy_recording_pct,0.0004115290983463
cosine_gap_top2,0.0004089164382276
cosine_gap_top2_recording_pct,0.0004088389382013
amp_skew,0.0004081878832221
si_amplitude_cutoff_recording_delta,0.0004045810866227
amp_std_recording_std,0.0004004718528085
amp_bin_cv_std_recording_pct,0.0003924298540732
amp_cv_recording_pct,0.0003857774984135
max_waveform_cosine_recording_mean,0.0003845462270692
wf_trough_width_75_ms,0.0003845156324678
amp_cv,0.0003824386483756
si_snr_recording_delta,0.0003796668466839
amp_late_p50_recording_delta,0.00037801657214
amp_drift_slope_recording_delta,0.0003738106119908
n_waveform_confusable_recording_delta,0.0003715202748026
repolarization_slope,0.0003666678419722
wf_bin_24,0.0003615605846425
amp_drift_r2_recording_median,0.0003558739502477
wf_embed_03,0.0003516170856892
snr_recording_delta,0.0003413103093362
mean_waveform_cosine_top3_recording_pct_recording_delta,0.0003396140491713
amp_mean_recording_std,0.0003373226897156
si_amplitude_cv_range_recording_pct_recording_delta,0.0003356734703993
max_cosine_recording_pct,0.0003312418489258
std_cosine,0.0003306004640398
amp_std,0.0003269329608519
mean_neighbor_dist_um_recording_delta,0.0003265648482738
amp_drift_r2_recording_std,0.0003241238462942
acg_04,0.0003223900223383
wf_bin_01,0.0003221118526562
amp_early_late_ratio_recording_delta,0.0003172834752422
acg_35,0.000314961335207
amp_second_half_slope_recording_mean,0.0003131456899063
amp_kurtosis_recording_delta,0.0003121052891947
amp_p95_recording_delta,0.0003120414912336
anchor_fp_score,0.0003027767290041
amp_kurtosis,0.0002943492073609
wf_bin_27,0.0002931417759191
wf_prepeak_ratio,0.0002803705900441
wf_prepeak_to_trough_ms,0.0002794769846332
acg_01,0.0002758576284213
amp_trend_spearman_recording_median,0.0002729081749566
acg_08,0.0002714089056735
amp_outlier_pct_recording_delta,0.0002712077524074
si_amplitude_cv_median_recording_median,0.0002708864689702
si_drift_mad_recording_mean,0.0002686765760154
amp_first_half_slope_recording_delta,0.0002639529986845
acg_10,0.0002622387080191
wf_pre_trough_slope,0.0002595235752596
wf_bin_09,0.0002592029856168
acg_33,0.0002510816347057
amp_skew_recording_delta,0.0002504452127323
mean_cosine_top5_recording_delta,0.000244511178862
mean_cosine_top3_recording_pct,0.0002424155708285
half_width_ms,0.0002410411899836
acg_31,0.000235317623792
wf_bin_11,0.0002348140714275
median_cosine_recording_delta,0.0002304064724194
wf_bin_22,0.0002255488233186
amp_bin_cv_std_recording_std,0.0002253679522254
amp_outlier_pct,0.0002213665965064
wf_pos_area_uv_ms,0.0002198072697501
amp_drift_slope,0.0002169290847268
max_waveform_cosine_recording_pct,0.0002145265350372
std_waveform_cosine_recording_pct_recording_delta,0.0002141769514764
std_waveform_cosine_recording_pct,0.0002127363622639
n_waveform_confusable,0.0002108382654114
amp_p5_recording_pct,0.0002092589618723
amp_cv_recording_delta,0.0002088174345908
amp_p50_recording_pct_recording_median,0.0002064915573646
amp_bimodality_recording_delta,0.0002037374373048
amp_bimodality_recording_pct_recording_delta,0.0002011840832165
amp_trend_spearman,0.0002005029889551
trough_time_ms,0.0001922880487109
center_of_mass_um,0.000188879960151
si_sd_ratio,0.0001884586005689
si_amplitude_median_recording_pct,0.0001761566187997
amp_bimodality_recording_median,0.0001747895241715
amp_drift_r2_recording_delta,0.0001746561240361
median_waveform_cosine,0.0001738280898825
si_drift_mad_recording_iqr,0.0001630914675661
amp_kurtosis_recording_pct,0.000159438387709
amp_iqr_recording_std,0.0001528189801683
wf_embed_04,0.0001501561003215
wf_embed_00,0.0001475455260879
wf_bin_12,0.0001467879037409
mean_cosine_top3_recording_delta,0.0001402784002129
amp_early_p50_recording_pct_recording_delta,0.0001375319488033
si_amplitude_cutoff_recording_std,0.0001373565474204
acg_23,0.0001345168975149
wf_bin_04,0.0001342732748162
wf_bin_25,0.00013416277754
amp_drift_slope_recording_iqr,0.00013387528179
amp_p50_recording_pct_recording_delta,0.0001323584181955
amp_p50_recording_delta,0.0001310482246844
acg_09,0.0001299518226005
amp_p50_recording_std,0.0001279703505497
spread_um,0.0001251359496563
amp_outlier_pct_recording_pct_recording_delta,0.0001182027834511
min_neighbor_dist_um_recording_mean,0.0001173804919744
acg_28,0.0001172375013629
si_amplitude_median_recording_mean,0.0001172215021142
snr_recording_std,0.0001169850333462
amp_trend_spearman_recording_pct_recording_delta,0.0001169663805376
amp_p5_recording_pct_recording_delta,0.0001153992745275
wf_bin_26,0.0001136126535493
amp_mid_p50_recording_pct,0.0001087841570915
max_waveform_cosine_recording_pct_recording_iqr,0.0001087710131832
amp_drift_slope_recording_median,0.0001079649668645
cosine_gap_top2_recording_delta,0.0001073234062096
amp_second_half_slope_recording_delta,0.0001011627328398
si_amplitude_cutoff_recording_mean,0.0001007919571475
n_confusable_recording_pct_recording_std,9.662130033575522e-05
acg_32,9.553373900416772e-05
amp_mean_recording_delta,8.907193160666794e-05
firing_rate_hz_recording_std,8.76811406124034e-05
wf_bin_29,8.297117146867094e-05
si_amplitude_cutoff_recording_pct,8.205829380131035e-05
wf_asymmetry,7.987406354914128e-05
n_confusable_recording_pct_recording_median,7.786015758028952e-05
acg_14,7.496306368921069e-05
acg_00,7.173950796641294e-05
amp_cv_recording_pct_recording_delta,7.033282758129644e-05
std_cosine_recording_pct_recording_delta,6.967078477828182e-05
mean_cosine_top5_recording_pct_recording_delta,6.929921639311942e-05
amp_bin_spread_ratio_recording_mean,6.673364980997577e-05
si_drift_std_recording_median,6.515666020277422e-05
amp_mid_p50_recording_pct_recording_delta,6.475867060999007e-05
acg_30,6.42833861456893e-05
acg_38,6.361673255469214e-05
amp_drift_slope_recording_pct,6.108142777975444e-05
template_norm,5.8345946254121376e-05
amp_drift_r2_recording_pct,5.66936480026925e-05
max_cosine_recording_median,5.6629212594998534e-05
amp_trend_spearman_recording_pct,5.237692442278785e-05
max_waveform_cosine_recording_pct_recording_delta,5.069088980235392e-05
acg_36,5.054272298366413e-05
amp_trend_spearman_recording_mean,4.860050716160913e-05
std_waveform_cosine_recording_delta,4.7891111980788994e-05
wf_trough_width_50_ms,4.7199023997563925e-05
acg_03,4.672252859563741e-05
amp_second_half_slope_recording_pct,4.652599621294939e-05
si_snr_recording_iqr,4.6094089484540745e-05
si_drift_ptp_recording_std,4.496422885495122e-05
amp_late_p50_recording_pct,4.334991339419503e-05
amp_outlier_pct_recording_mean,4.3030857896155794e-05
wf_neg_area_uv_ms,4.1192303842763065e-05
amp_p95_recording_pct_recording_delta,4.116325752875127e-05
amp_early_late_ratio_recording_pct_recording_delta,4.06288880003558e-05
amp_kurtosis_recording_pct_recording_delta,4.060405778545828e-05
acg_39,3.883824945660308e-05
wf_bin_23,3.387610349818715e-05
n_confusable_recording_pct_recording_iqr,3.379520141606918e-05
si_drift_ptp_recording_pct,3.228835630579852e-05
amp_first_half_slope_recording_pct_recording_delta,3.063850277158053e-05
si_drift_ptp_recording_pct_recording_delta,2.975434401832899e-05
amp_early_p50_recording_delta,2.9122028718120414e-05
amp_drift_slope_recording_mean,2.812420305872365e-05
wf_embed_06,2.8036624407832277e-05
wf_bin_28,2.7922822036998697e-05
amp_p50,2.66044157979195e-05
si_drift_ptp_recording_median,2.5224763312508003e-05
amp_early_late_ratio,2.5200921040777757e-05
median_cosine_recording_pct_recording_delta,2.37741081537024e-05
median_cosine_recording_iqr,2.2103635028543068e-05
amp_bimodality_recording_std,1.7008539493872377e-05
acg_34,1.6871188854565844e-05
wf_bin_05,1.3777781114185928e-05
median_waveform_cosine_recording_pct_recording_delta,1.275004747640196e-05
n_confusable_recording_iqr,1.2120027963646865e-05
wf_bin_02,1.0806224422594824e-05
si_snr_recording_median,6.391722297394153e-06
acg_25,3.123819060419919e-06
si_amplitude_cv_median_recording_pct_recording_iqr,0.0
mean_cosine_top5_recording_pct_recording_median,0.0
mean_cosine_top5_recording_pct_recording_iqr,0.0
si_amplitude_cv_median_recording_pct_recording_median,0.0
si_amplitude_cv_median_recording_pct_recording_std,0.0
median_cosine_recording_pct_recording_mean,0.0
si_amplitude_cv_median_recording_pct_recording_mean,0.0
median_cosine_recording_pct_recording_std,0.0
median_cosine_recording_pct_recording_median,0.0
mean_cosine_top5_recording_pct_recording_std,0.0
mean_cosine_top3_recording_pct_recording_delta,0.0
mean_cosine_top5_recording_pct_recording_mean,0.0
si_amplitude_cv_range_recording_pct_recording_mean,0.0
si_amplitude_cv_range_recording_pct_recording_std,0.0
wf_trough_width_25_ms,0.0
mean_cosine_top3_recording_pct_recording_iqr,0.0
mean_cosine_top3_recording_pct_recording_median,0.0
si_amplitude_cv_range_recording_pct_recording_median,0.0
mean_cosine_top3_recording_pct_recording_std,0.0
mean_cosine_top3_recording_pct_recording_mean,0.0
max_cosine_recording_pct_recording_delta,0.0
max_cosine_recording_pct_recording_iqr,0.0
max_cosine_recording_pct_recording_std,0.0
si_amplitude_cv_range_recording_pct_recording_iqr,0.0
wf_zero_cross_pre_ms,0.0
mean_waveform_cosine_top3_recording_pct_recording_iqr,0.0
median_cosine_recording_pct_recording_iqr,0.0
n_confusable_recording_pct_recording_mean,0.0
mean_waveform_cosine_top3_recording_pct_recording_std,0.0
median_waveform_cosine_recording_pct_recording_mean,0.0
mean_waveform_cosine_top3_recording_pct_recording_mean,0.0
median_waveform_cosine_recording_pct_recording_std,0.0
median_waveform_cosine_recording_pct_recording_median,0.0
median_waveform_cosine_recording_pct_recording_iqr,0.0
max_waveform_cosine_recording_pct_recording_median,0.0
std_waveform_cosine_recording_pct_recording_mean,0.0
std_waveform_cosine_recording_pct_recording_std,0.0
amp_cv_recording_pct_recording_mean,0.0
std_waveform_cosine_recording_pct_recording_median,0.0
max_waveform_cosine_recording_pct_recording_mean,0.0
cosine_gap_top2_recording_pct_recording_delta,0.0
n_waveform_confusable_recording_pct_recording_median,0.0
cosine_gap_top2_recording_pct_recording_iqr,0.0
cosine_gap_top2_recording_pct_recording_median,0.0
cosine_gap_top2_recording_pct_recording_std,0.0
cosine_gap_top2_recording_pct_recording_mean,0.0
std_waveform_cosine_recording_pct_recording_iqr,0.0
std_cosine_recording_pct_recording_iqr,0.0
std_cosine_recording_pct_recording_median,0.0
std_cosine_recording_pct_recording_std,0.0
n_waveform_confusable_recording_pct_recording_mean,0.0
std_cosine_recording_pct_recording_mean,0.0
mean_waveform_cosine_top3_recording_pct_recording_median,0.0
n_waveform_confusable_recording_pct_recording_std,0.0
max_waveform_cosine_recording_pct_recording_std,0.0
amp_kurtosis_recording_pct_recording_mean,0.0
amp_cv_recording_pct_recording_std,0.0
amp_cv_recording_pct_recording_median,0.0
amp_second_half_slope_recording_pct_recording_median,0.0
amp_second_half_slope_recording_pct_recording_std,0.0
amp_second_half_slope_recording_pct_recording_mean,0.0
amp_first_half_slope_recording_pct_recording_iqr,0.0
amp_first_half_slope_recording_pct_recording_median,0.0
amp_first_half_slope_recording_pct_recording_std,0.0
amp_first_half_slope_recording_pct_recording_mean,0.0
amp_early_late_ratio_recording_pct_recording_iqr,0.0
amp_early_late_ratio_recording_pct_recording_median,0.0
amp_early_late_ratio_recording_pct_recording_std,0.0
amp_early_late_ratio_recording_pct_recording_mean,0.0
amp_late_p50_recording_pct_recording_delta,0.0
amp_late_p50_recording_pct_recording_iqr,0.0
amp_late_p50_recording_pct_recording_median,0.0
amp_late_p50_recording_pct_recording_std,0.0
amp_late_p50_recording_pct_recording_mean,0.0
amp_mid_p50_recording_pct_recording_iqr,0.0
amp_mid_p50_recording_pct_recording_median,0.0
amp_mid_p50_recording_pct_recording_std,0.0
amp_second_half_slope_recording_pct_recording_iqr,0.0
amp_second_half_slope_recording_pct_recording_delta,0.0
amp_trend_spearman_recording_pct_recording_mean,0.0
amp_bin_cv_std_recording_pct_recording_iqr,0.0
si_presence_ratio,0.0
isolation_score,0.0
pre_trough_peak_uv,0.0
amp_bin_spread_ratio_recording_pct_recording_delta,0.0
amp_bin_spread_ratio_recording_pct_recording_iqr,0.0
amp_bin_spread_ratio_recording_pct_recording_median,0.0
amp_bin_spread_ratio_recording_pct_recording_std,0.0
amp_bin_spread_ratio_recording_pct_recording_mean,0.0
amp_bin_cv_std_recording_pct_recording_median,0.0
amp_trend_spearman_recording_pct_recording_std,0.0
amp_bin_cv_std_recording_pct_recording_std,0.0
amp_bin_cv_std_recording_pct_recording_mean,0.0
amp_bin_cv_mean_recording_pct_recording_iqr,0.0
amp_bin_cv_mean_recording_pct_recording_median,0.0
amp_bin_cv_mean_recording_pct_recording_std,0.0
amp_bin_cv_mean_recording_pct_recording_mean,0.0
amp_trend_spearman_recording_pct_recording_iqr,0.0
amp_trend_spearman_recording_pct_recording_median,0.0
amp_mid_p50_recording_pct_recording_mean,0.0
amp_early_p50_recording_pct_recording_iqr,0.0
amp_early_p50_recording_pct_recording_median,0.0
amp_iqr_recording_pct_recording_mean,0.0
si_drift_mad_recording_pct_recording_delta,0.0
amp_skew_recording_pct_recording_iqr,0.0
amp_skew_recording_pct_recording_median,0.0
amp_skew_recording_pct_recording_std,0.0
amp_skew_recording_pct_recording_mean,0.0
amp_iqr_recording_pct_recording_iqr,0.0
amp_iqr_recording_pct_recording_median,0.0
amp_iqr_recording_pct_recording_std,0.0
amp_p95_recording_pct_recording_iqr,0.0
amp_kurtosis_recording_pct_recording_median,0.0
amp_p95_recording_pct_recording_median,0.0
amp_p95_recording_pct_recording_std,0.0
amp_p95_recording_pct_recording_mean,0.0
amp_p5_recording_pct_recording_iqr,0.0
amp_p5_recording_pct_recording_median,0.0
amp_p5_recording_pct_recording_std,0.0
amp_p5_recording_pct_recording_mean,0.0
amp_cv_recording_pct_recording_iqr,0.0
amp_kurtosis_recording_pct_recording_std,0.0
amp_kurtosis_recording_pct_recording_iqr,0.0
amp_early_p50_recording_pct_recording_std,0.0
amp_bimodality_recording_pct_recording_mean,0.0
amp_early_p50_recording_pct_recording_mean,0.0
amp_outlier_pct_recording_pct_recording_iqr,0.0
amp_outlier_pct_recording_pct_recording_median,0.0
amp_outlier_pct_recording_pct_recording_std,0.0
amp_outlier_pct_recording_pct_recording_mean,0.0
amp_bimodality_recording_pct_recording_iqr,0.0
amp_bimodality_recording_pct_recording_median,0.0
amp_bimodality_recording_pct_recording_std,0.0
amp_drift_r2_recording_pct_recording_delta,0.0
amp_drift_slope_recording_pct_recording_mean,0.0
amp_drift_r2_recording_pct_recording_iqr,0.0
amp_drift_r2_recording_pct_recording_median,0.0
amp_drift_r2_recording_pct_recording_std,0.0
amp_drift_r2_recording_pct_recording_mean,0.0
amp_drift_slope_recording_pct_recording_delta,0.0
amp_drift_slope_recording_pct_recording_iqr,0.0
amp_drift_slope_recording_pct_recording_median,0.0
amp_drift_slope_recording_pct_recording_std,0.0
max_cosine_recording_pct_recording_mean,0.0
amp_std_recording_pct_recording_mean,0.0
si_drift_mad_recording_pct_recording_iqr,0.0
amp_mean_recording_mean,0.0
amp_p95_recording_std,0.0
amp_p95_recording_mean,0.0
amp_mean_recording_median,0.0
amp_p5_recording_median,0.0
amp_cv_recording_median,0.0
amp_cv_recording_std,0.0
wf_bin_10,0.0
si_amplitude_cv_range_recording_iqr,0.0
si_amplitude_cv_range_recording_median,0.0
si_amplitude_cv_range_recording_std,0.0
si_amplitude_cv_range_recording_mean,0.0
amp_late_p50,0.0
amp_p50_recording_mean,0.0
si_amplitude_cv_median_recording_std,0.0
si_amplitude_cv_median_recording_mean,0.0
mean_neighbor_dist_um_recording_iqr,0.0
mean_neighbor_dist_um_recording_median,0.0
mean_neighbor_dist_um_recording_std,0.0
amp_p50_recording_median,0.0
amp_p95_recording_median,0.0
amp_iqr_recording_mean,0.0
min_neighbor_dist_um_recording_iqr,0.0
amp_iqr_recording_median,0.0
amp_early_p50_recording_mean,0.0
amp_outlier_pct_recording_iqr,0.0
amp_outlier_pct_recording_median,0.0
amp_outlier_pct_recording_std,0.0
amp_bimodality_recording_iqr,0.0
amp_bimodality_recording_mean,0.0
amp_drift_r2_recording_iqr,0.0
amp_drift_r2_recording_mean,0.0
snr_recording_iqr,0.0
amp_drift_slope_recording_std,0.0
amp_kurtosis_recording_iqr,0.0
amp_kurtosis_recording_median,0.0
amp_kurtosis_recording_std,0.0
amp_kurtosis_recording_mean,0.0
amp_skew_recording_iqr,0.0
wf_bin_06,0.0
amp_skew_recording_std,0.0
wf_bin_07,0.0
wf_bin_08,0.0
min_neighbor_dist_um_recording_delta,0.0
min_neighbor_dist_um_recording_median,0.0
si_drift_mad_recording_pct_recording_median,0.0
isi_violation_rate_recording_std,0.0
template_norm_recording_median,0.0
firing_rate_hz_recording_median,0.0
firing_rate_hz_recording_mean,0.0
si_drift_mad_recording_delta,0.0
si_drift_mad_recording_median,0.0
si_drift_mad_recording_std,0.0
template_norm_recording_iqr,0.0
si_drift_std_recording_iqr,0.0
si_drift_std_recording_std,0.0
wf_energy_recording_mean,0.0
si_drift_ptp_recording_iqr,0.0
si_drift_ptp_recording_mean,0.0
wf_energy_recording_std,0.0
si_amplitude_cutoff_recording_iqr,0.0
si_amplitude_cutoff_recording_median,0.0
wf_energy_recording_median,0.0
si_amplitude_median_recording_median,0.0
wf_energy_recording_iqr,0.0
si_snr_recording_std,0.0
firing_rate_hz_recording_delta,0.0
isi_violation_rate_recording_median,0.0
min_neighbor_dist_um_recording_std,0.0
isi_violation_rate_recording_iqr,0.0
isolation_score_recording_iqr,0.0
isolation_score_recording_median,0.0
isolation_score_recording_std,0.0
isolation_score_recording_mean,0.0
n_confusable_recording_median,0.0
n_confusable_recording_std,0.0
n_confusable_recording_mean,0.0
template_norm_recording_mean,0.0
median_cosine_recording_median,0.0
median_cosine_recording_std,0.0
median_cosine_recording_mean,0.0
mean_cosine_top3_recording_iqr,0.0
mean_cosine_top3_recording_median,0.0
mean_cosine_top3_recording_std,0.0
mean_cosine_top3_recording_mean,0.0
template_norm_recording_std,0.0
max_cosine_recording_iqr,0.0
max_cosine_recording_std,0.0
max_cosine_recording_mean,0.0
amp_early_p50_recording_median,0.0
amp_mid_p50_recording_mean,0.0
amp_mid_p50_recording_median,0.0
amp_p50_recording_pct_recording_iqr,0.0
amp_p50_recording_pct_recording_mean,0.0
amp_std_recording_pct_recording_iqr,0.0
amp_std_recording_pct_recording_median,0.0
amp_std_recording_pct_recording_std,0.0
si_snr_recording_mean,0.0
amp_mean_recording_pct_recording_delta,0.0
amp_mean_recording_pct_recording_iqr,0.0
amp_mean_recording_pct_recording_median,0.0
amp_mean_recording_pct_recording_std,0.0
amp_mean_recording_pct_recording_mean,0.0
n_waveform_confusable_recording_median,0.0
n_waveform_confusable_recording_std,0.0
n_waveform_confusable_recording_mean,0.0
std_waveform_cosine_recording_iqr,0.0
std_waveform_cosine_recording_median,0.0
wf_pos_neg_area_ratio,0.0
std_waveform_cosine_recording_mean,0.0
median_waveform_cosine_recording_iqr,0.0
median_waveform_cosine_recording_median,0.0
amp_p50_recording_pct_recording_std,0.0
si_amplitude_median_recording_pct_recording_mean,0.0
amp_late_p50_recording_mean,0.0
si_amplitude_median_recording_pct_recording_std,0.0
si_drift_mad_recording_pct_recording_std,0.0
si_drift_mad_recording_pct_recording_mean,0.0
si_drift_std_recording_pct_recording_delta,0.0
si_drift_std_recording_pct_recording_iqr,0.0
si_drift_std_recording_pct_recording_median,0.0
si_drift_std_recording_pct_recording_std,0.0
si_drift_std_recording_pct_recording_mean,0.0
si_drift_ptp_recording_pct_recording_iqr,0.0
si_drift_ptp_recording_pct_recording_median,0.0
si_drift_ptp_recording_pct_recording_std,0.0
si_drift_ptp_recording_pct_recording_mean,0.0
si_amplitude_cutoff_recording_pct_recording_delta,0.0
si_amplitude_cutoff_recording_pct_recording_iqr,0.0
si_amplitude_cutoff_recording_pct_recording_median,0.0
si_amplitude_cutoff_recording_pct_recording_std,0.0
si_amplitude_cutoff_recording_pct_recording_mean,0.0
si_amplitude_median_recording_pct_recording_delta,0.0
si_amplitude_median_recording_pct_recording_iqr,0.0
si_amplitude_median_recording_pct_recording_median,0.0
median_waveform_cosine_recording_std,0.0
median_waveform_cosine_recording_mean,0.0
mean_waveform_cosine_top3_recording_iqr,0.0
mean_waveform_cosine_top3_recording_median,0.0
amp_bin_cv_std_recording_mean,0.0
wf_bin_03,0.0
amp_bin_cv_mean_recording_median,0.0
amp_bin_cv_mean_recording_std,0.0
amp_trend_spearman_recording_delta,0.0
amp_trend_spearman_recording_iqr,0.0
amp_trend_spearman_recording_std,0.0
amp_second_half_slope_recording_iqr,0.0
amp_second_half_slope_recording_median,0.0
amp_second_half_slope_recording_std,0.0
amp_first_half_slope_recording_iqr,0.0
amp_first_half_slope_recording_median,0.0
amp_first_half_slope_recording_mean,0.0
amp_early_late_ratio_recording_iqr,0.0
amp_early_late_ratio_recording_median,0.0
amp_early_late_ratio_recording_std,0.0
amp_early_late_ratio_recording_mean,0.0
amp_late_p50_recording_median,0.0
amp_late_p50_recording_std,0.0
amp_bin_cv_std_recording_median,0.0
amp_bin_cv_std_recording_iqr,0.0
amp_bin_spread_ratio_recording_median,0.0
n_channels,0.0
mean_waveform_cosine_top3_recording_std,0.0
mean_waveform_cosine_top3_recording_mean,0.0
max_waveform_cosine_recording_iqr,0.0
