recipe_id,label,recording_key,row_count,mae,rmse,r2,bias
fpos_family_balanced,Family-balanced robustness,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.002,8,0.11633686540886781,0.1817794470865144,0.0523299507273699,-0.03294710750316196
fpos_family_balanced,Family-balanced robustness,PAIRED_ENGLISH::paired_english::m139_200114_191955,3,0.30060391323559893,0.3105873801553692,-4.812620939135546,-0.30060391323559893
fpos_family_balanced,Family-balanced robustness,PAIRED_ENGLISH::paired_english::m139_200114_222743,7,0.13124843374976994,0.15272809795075734,-1.4102359178633654,0.13124843374976994
fpos_family_balanced,Family-balanced robustness,PAIRED_ENGLISH::paired_english::m14_190326_155432,3,0.03887710293913762,0.05105921233503024,0.5945010457194129,0.03887710293913762
fpos_family_balanced,Family-balanced robustness,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,6,0.25755281207864716,0.31914081290568425,-0.1221783883039933,-0.17376252891981037
fpos_family_balanced,Family-balanced robustness,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,6,0.1363912097334871,0.20857724326502303,0.5522554344012938,-0.025842297773507394
fpos_family_balanced,Family-balanced robustness,PAIRED_ENGLISH::paired_english::m26_190524_100859_cell1,3,0.21138371438491185,0.26968839866426386,-1.556745973304397,-0.21138371438491185
fpos_family_balanced,Family-balanced robustness,PAIRED_ENGLISH::paired_english::m57_191105_141906,6,0.0680069490622794,0.07883363701215654,-0.8530993564459421,-0.008141455093764622
fpos_family_balanced,Family-balanced robustness,PAIRED_ENGLISH::paired_english::m57_191105_160026,10,0.2257856263851052,0.2653201614963144,0.2045025323065941,-0.11023659861648774
fpos_family_balanced,Family-balanced robustness,PAIRED_KAMPFF::paired_kampff::c14,6,0.11756530189936436,0.1414113422819495,0.6005297770019262,-0.11554707632041694
fpos_family_balanced,Family-balanced robustness,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,9,0.04060376666712698,0.07279442930109242,0.6831717857329946,-0.02236039773981731
fpos_family_balanced,Family-balanced robustness,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,11,0.0915053950308239,0.1205127786749187,-0.4303204488543626,-0.0915053950308239
fpos_waveform_winner,Waveform winner,PAIRED_BOYDEN::paired_boyden32c::1103_1_1,10,0.04653573887696504,0.05588862377856047,0.49585886304398386,0.009470637453541647
fpos_waveform_winner,Waveform winner,PAIRED_BOYDEN::paired_boyden32c::419_1_8,11,0.04258183033067688,0.05774579041185032,0.25311394050866043,-0.042458172492265404
fpos_waveform_winner,Waveform winner,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.001,1,0.4820274135978836,0.4820274135978836,,-0.4820274135978836
fpos_waveform_winner,Waveform winner,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.002,8,0.11689038428386783,0.18002224694197846,0.07056300502213297,-0.04162919387816197
fpos_waveform_winner,Waveform winner,PAIRED_ENGLISH::paired_english::m139_200114_191955,3,0.2483288799022656,0.2624122774702992,-3.149279517605721,-0.2483288799022656
fpos_waveform_winner,Waveform winner,PAIRED_ENGLISH::paired_english::m139_200114_222743,7,0.12058839660691278,0.1417340761956375,-1.0757269431562415,0.12058839660691278
fpos_waveform_winner,Waveform winner,PAIRED_ENGLISH::paired_english::m14_190326_155432,3,0.06776180901559023,0.09450151682051564,-0.3890538273738742,0.053958950605804294
fpos_waveform_winner,Waveform winner,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,6,0.2570734504119805,0.28467698116065265,0.10710187681200545,-0.07933522391981036
fpos_waveform_winner,Waveform winner,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,6,0.14717290740015374,0.22232734071481192,0.4912760034406025,-0.021564756773507388
fpos_waveform_winner,Waveform winner,PAIRED_ENGLISH::paired_english::m26_190524_100859_cell1,3,0.17357075105157851,0.24559765454611815,-1.1203691723244638,-0.17357075105157851
fpos_waveform_winner,Waveform winner,PAIRED_ENGLISH::paired_english::m57_191105_141906,6,0.0645309572987365,0.07296145001183293,-0.5873127015252737,-0.01604903842709797
fpos_waveform_winner,Waveform winner,PAIRED_ENGLISH::paired_english::m57_191105_160026,10,0.22214052038510518,0.2570608499563499,0.2532586958842067,-0.10256349661648771
fpos_waveform_winner,Waveform winner,PAIRED_KAMPFF::paired_kampff::c14,6,0.11218411315375028,0.13102938965027036,0.6570321911627341,-0.11218411315375028
fpos_waveform_winner,Waveform winner,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,9,0.03606615277823809,0.06509476304618102,0.7466507288090538,-0.018737527184261756
fpos_waveform_winner,Waveform winner,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,11,0.08276129310355118,0.09704174647476654,0.07256313383025659,-0.08276129310355118
