study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.08065949553666922,0.10580914710599161,-0.23972236972844918,0.040900721827612334,0.4880365873919511,0.060163387764834896
PAIRED_ENGLISH,0.2125935872391319,0.24389234760699166,0.07088742443339635,0.11244935081752948,0.6939587213401909,-0.0011091825983494848
PAIRED_KAMPFF,0.04984980323881626,0.08458761246922163,0.8454371624207,-0.048066123818315785,1.432069991600891,0.012752024172052037
PAIRED_MEA64C_YGER,0.07696529686046304,0.09576703226433537,0.23422662203201583,0.054854664213734576,0.763057281168518,-0.020118491864881197
