phase,split_id,protocol_mode,candidate_id,target,source_target,feature_view,model_family,model_name,is_ceiling_model,source_label_rows,target_label_rows,target_eval_rows,target_unlabeled_rows,used_unlabeled_paired,mae,rmse,r2,bias,calibration_slope,calibration_intercept
model_selection,1,contextual,contextual|hybrid_plus_paired|xgboost_w25|contextual_full,fmiss,fmiss_extended,contextual_full,hybrid_plus_paired,xgboost_w25,False,24211,90,57,7123,True,0.2463335170567334,0.3251147037580046,-0.31237500362752924,0.0250490472325347,0.33806962739840724,0.16665862209702237
model_selection,1,contextual,contextual|hybrid_plus_paired|xgboost_w50|contextual_full,fmiss,fmiss_extended,contextual_full,hybrid_plus_paired,xgboost_w50,False,24211,90,57,7123,True,0.24280206248957262,0.3240836013338948,-0.3040638002047702,0.05038357089960924,0.36002420001793023,0.1511791172312971
model_selection,1,contextual,contextual|context_tabular|lightgbm|contextual_full,fmiss,fmiss_extended,contextual_full,context_tabular,lightgbm,False,0,90,57,7123,True,0.20842691497376384,0.2756078818572555,0.05687774360766984,-0.007564135466895802,0.5570023503057772,0.12141714646682264
model_selection,1,contextual,contextual|context_tabular|catboost|contextual_full,fmiss,fmiss_extended,contextual_full,context_tabular,catboost,False,0,90,57,7123,True,0.1889156428417539,0.2382566981617503,0.2951852816065752,-0.02497926056280717,1.0141349591358637,0.021592654707376077
model_selection,1,contextual,contextual|context_tabular|xgboost|contextual_full,fmiss,fmiss_extended,contextual_full,context_tabular,xgboost,False,0,90,57,7123,True,0.24265939157800664,0.31362723730562425,-0.22127163897324564,0.055402831117876694,0.3748057107145239,0.14464237969169993
model_selection,1,contextual,contextual|dummy|paired_mean|none,accuracy,accuracy,none,dummy,paired_mean,False,0,90,57,0,False,0.2783824046194975,0.30827316501519125,-0.036879752983424385,-0.05813872803556847,0.0,0.6425943725971893
model_selection,1,contextual,contextual|ceiling|recording_oracle_mean|ceiling,accuracy,accuracy,ceiling,ceiling,recording_oracle_mean,True,0,0,57,0,False,0.18125557616506968,0.22831433118593183,0.4312475281542024,-3.311191476952221e-17,0.9999999999999997,1.764631583609568e-16
model_selection,1,contextual,contextual|paired_only|lightgbm|shape_only,accuracy,accuracy,shape_only,paired_only,lightgbm,False,0,90,57,7123,True,0.1554343271816417,0.1970262017426131,0.5764497701341253,0.010552521297161279,1.0699769603724167,-0.05625775560857315
model_selection,1,contextual,contextual|paired_only|catboost|shape_only,accuracy,accuracy,shape_only,paired_only,catboost,False,0,90,57,7123,True,0.18123579098087303,0.229659697878209,0.42452490954090993,-0.016157279344994502,0.8691299391376512,0.09813913986534249
model_selection,1,contextual,contextual|paired_only|xgboost|shape_only,accuracy,accuracy,shape_only,paired_only,xgboost,False,0,90,57,7123,True,0.15013774906057986,0.20725487054976258,0.5313307689108928,0.07421719839705426,1.028314141553993,-0.09451310268572523
model_selection,1,contextual,contextual|paired_only|lightgbm|contextual_full,accuracy,accuracy,contextual_full,paired_only,lightgbm,False,0,90,57,7123,True,0.19564334311487197,0.23947784238146821,0.3742690670701826,-0.09123299432841044,0.9200209493980364,0.1353303539009377
model_selection,1,contextual,contextual|paired_only|catboost|contextual_full,accuracy,accuracy,contextual_full,paired_only,catboost,False,0,90,57,7123,True,0.21067939587175205,0.24934539381512905,0.32164090636053844,-0.07624178229773079,0.982515241673473,0.08614432046671908
model_selection,1,contextual,contextual|paired_only|xgboost|contextual_full,accuracy,accuracy,contextual_full,paired_only,xgboost,False,0,90,57,7123,True,0.1897901119819519,0.23123776202493296,0.4165891971595804,-0.03923529635910279,0.8220992451848045,0.14657333144645737
model_selection,1,contextual,contextual|hybrid_only|lightgbm|shape_only,accuracy,accuracy,shape_only,hybrid_only,lightgbm,False,24211,90,57,7123,True,0.6292221411953777,0.699058246876367,-4.331920661593072,-0.6292221411953777,-2.10775964705956,0.6707798223370705
model_selection,1,contextual,contextual|hybrid_only|catboost|shape_only,accuracy,accuracy,shape_only,hybrid_only,catboost,False,24211,90,57,7123,True,0.6312660741636598,0.7001418392825469,-4.3484632219384025,-0.6312660741636598,0.4202365885042248,0.6378338071099252
model_selection,1,contextual,contextual|hybrid_only|xgboost|shape_only,accuracy,accuracy,shape_only,hybrid_only,xgboost,False,24211,90,57,7123,True,0.6342445029014203,0.7039388468042127,-4.406632071474867,-0.6342445029014203,-8.71302308550108,0.7153469800173491
model_selection,1,contextual,contextual|hybrid_only|lightgbm|contextual_full,accuracy,accuracy,contextual_full,hybrid_only,lightgbm,False,24211,90,57,7123,True,0.3280870520972625,0.4041970689091439,-0.78255636477135,-0.2622775737506595,0.48391503007209835,0.45855335744644654
model_selection,1,contextual,contextual|hybrid_only|catboost|contextual_full,accuracy,accuracy,contextual_full,hybrid_only,catboost,False,24211,90,57,7123,True,0.28055541410356793,0.3605162173067806,-0.4180990391113648,-0.17337734244417807,0.4484183273253532,0.4321888567834061
model_selection,1,contextual,contextual|hybrid_only|xgboost|contextual_full,accuracy,accuracy,contextual_full,hybrid_only,xgboost,False,24211,90,57,7123,True,0.3114673634879043,0.38728950271929385,-0.6365467016915693,-0.24973415233285143,0.5216478603486854,0.43765967928018384
model_selection,1,contextual,contextual|hybrid_calibrated|lightgbm+linear|contextual_full,accuracy,accuracy,contextual_full,hybrid_calibrated,lightgbm+linear,False,24211,90,57,7123,True,0.2281486471786575,0.2662526729054025,0.22652745229702798,-0.01891831993358418,1.1169726727324503,-0.05403473486570231
model_selection,1,contextual,contextual|hybrid_calibrated|lightgbm+isotonic|contextual_full,accuracy,accuracy,contextual_full,hybrid_calibrated,lightgbm+isotonic,False,24211,90,57,7123,True,0.21014934942830554,0.24607634135065135,0.3393116122328349,-0.0076950249535658564,1.0045991635996536,0.0047750189844399165
model_selection,1,contextual,contextual|hybrid_calibrated|catboost+linear|contextual_full,accuracy,accuracy,contextual_full,hybrid_calibrated,catboost+linear,False,24211,90,57,7123,True,0.2382614104892294,0.28363842999263006,0.12221713850278071,-0.028602888606736276,0.6651491365028239,0.23419846720085238
model_selection,1,contextual,contextual|hybrid_calibrated|catboost+isotonic|contextual_full,accuracy,accuracy,contextual_full,hybrid_calibrated,catboost+isotonic,False,24211,90,57,7123,True,0.24192018264294637,0.28952091021306536,0.08543027158920091,-0.028351815619177635,0.592530944394463,0.2786366502237385
model_selection,1,contextual,contextual|hybrid_calibrated|xgboost+linear|contextual_full,accuracy,accuracy,contextual_full,hybrid_calibrated,xgboost+linear,False,24211,90,57,7123,True,0.2251966165384147,0.2604314284143347,0.25997952255586354,-0.02023727840582948,1.2585273917251343,-0.1406590778770961
model_selection,1,contextual,contextual|hybrid_calibrated|xgboost+isotonic|contextual_full,accuracy,accuracy,contextual_full,hybrid_calibrated,xgboost+isotonic,False,24211,90,57,7123,True,0.20183730419769022,0.23873718326200016,0.3781336136270329,-0.0032231170019661206,0.9462018423680132,0.03762011259583914
model_selection,1,contextual,contextual|hybrid_stack|lightgbm_residual|contextual_full,accuracy,accuracy,contextual_full,hybrid_stack,lightgbm_residual,False,24211,90,57,7123,True,0.19956490247360864,0.24920470737018566,0.3224061822233786,-0.037679756320137,0.7209224203777381,0.20649786330886596
model_selection,1,contextual,contextual|hybrid_stack|catboost_residual|contextual_full,accuracy,accuracy,contextual_full,hybrid_stack,catboost_residual,False,24211,90,57,7123,True,0.21353680551737653,0.26586371122250374,0.22878569389641623,-0.047723090844670725,0.685764942633505,0.23465250219185405
model_selection,1,contextual,contextual|hybrid_stack|xgboost_residual|contextual_full,accuracy,accuracy,contextual_full,hybrid_stack,xgboost_residual,False,24211,90,57,7123,True,0.19488646181093006,0.2517004781397726,0.3087660941942809,-0.07905297837065359,0.7559564665879549,0.2165816114416478
model_selection,1,contextual,contextual|hybrid_plus_paired|lightgbm_w10|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,lightgbm_w10,False,24211,90,57,7123,True,0.23241263965777512,0.30065227619372814,0.013752435211492053,-0.12670444999755878,0.6058401568141488,0.33004754099059025
model_selection,1,contextual,contextual|hybrid_plus_paired|lightgbm_w25|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,lightgbm_w25,False,24211,90,57,7123,True,0.22545824968362402,0.29464353734194987,0.05278014880620607,-0.12453211138188373,0.6242947030023664,0.31917084709504556
model_selection,1,contextual,contextual|hybrid_plus_paired|lightgbm_w50|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,lightgbm_w50,False,24211,90,57,7123,True,0.2172555860572416,0.2856003236473478,0.110032100916032,-0.1356008637647273,0.6689693215169563,0.30343126898003625
model_selection,1,contextual,contextual|hybrid_plus_paired|catboost_w10|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,catboost_w10,False,24211,90,57,7123,True,0.20144292247178283,0.26587167453398064,0.22873949344519684,-0.07842155119681796,0.6799893861633796,0.2589628420830889
model_selection,1,contextual,contextual|hybrid_plus_paired|catboost_w25|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,catboost_w25,False,24211,90,57,7123,True,0.20557851643447747,0.27923251638689206,0.14927551658440574,-0.0955925869252885,0.6407378082466465,0.29210964733877387
model_selection,1,contextual,contextual|hybrid_plus_paired|catboost_w50|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,catboost_w50,False,24211,90,57,7123,True,0.19113500200162098,0.25383052141561113,0.29701730339970844,-0.09805422314248305,0.7267739796555197,0.2468367610957812
model_selection,1,contextual,contextual|hybrid_plus_paired|xgboost_w10|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,xgboost_w10,False,24211,90,57,7123,True,0.23125427342432428,0.30526478673780905,-0.016741081020625437,-0.126768021837436,0.5838592872646897,0.3414243670902536
model_selection,1,contextual,contextual|hybrid_plus_paired|xgboost_w25|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,xgboost_w25,False,24211,90,57,7123,True,0.2243432507184205,0.29973851908735216,0.019738228905786248,-0.11953340837562344,0.5998141160952728,0.3288550226786899
model_selection,1,contextual,contextual|hybrid_plus_paired|xgboost_w50|contextual_full,accuracy,accuracy,contextual_full,hybrid_plus_paired,xgboost_w50,False,24211,90,57,7123,True,0.2163501943051541,0.2886892740847776,0.09067684841027368,-0.12045650469526784,0.6411437674008413,0.30782893286790863
model_selection,1,contextual,contextual|context_tabular|lightgbm|contextual_full,accuracy,accuracy,contextual_full,context_tabular,lightgbm,False,0,90,57,7123,True,0.19564334311487197,0.23947784238146821,0.3742690670701826,-0.09123299432841044,0.9200209493980364,0.1353303539009377
model_selection,1,contextual,contextual|context_tabular|catboost|contextual_full,accuracy,accuracy,contextual_full,context_tabular,catboost,False,0,90,57,7123,True,0.21067939587175205,0.24934539381512905,0.32164090636053844,-0.07624178229773079,0.982515241673473,0.08614432046671908
model_selection,1,contextual,contextual|context_tabular|xgboost|contextual_full,accuracy,accuracy,contextual_full,context_tabular,xgboost,False,0,90,57,7123,True,0.1897901119819519,0.23123776202493296,0.4165891971595804,-0.03923529635910279,0.8220992451848045,0.14657333144645737
