study_set,mae,rmse,r2,bias,calibration_slope,calibration_intercept
PAIRED_BOYDEN,0.09079912130768569,0.1013439368159754,0.07477694117693579,0.06701564220937138,0.6084934458950961,0.03825611539155827
PAIRED_CRCNS_HC1,0.15211359410248482,0.1976979885888817,0.5186995633603747,-0.02678852013691846,0.9195909710126556,0.049102573105286755
PAIRED_ENGLISH,0.1385030934099115,0.17884915871415766,0.2802639452081632,0.030685016510331967,0.6744170717104523,0.088192590166943
PAIRED_KAMPFF,0.07238926657231574,0.08366885654023226,0.8297555725223925,0.04017629692313646,1.3740341796397413,-0.10285285497802496
PAIRED_MEA64C_YGER,0.10403098143102955,0.14515410201319304,0.0946485768589832,0.04523626473961594,0.6093687300188885,0.0233381668368776
